15225493	2020-10-19T23:48:44.000Z	1318338324428304384	 If you do I’m gonna have to fly to Denver for an intervention	{'place_id': '4baf4d09759d33e4'}
108813540	2020-10-20T18:32:47.000Z	1318621199253925888	 I quit with my partner. He fairly deposits the booze money to an account we use for travel. With that account any ability to home swap we’ve been able to travel the world! I think about that every time I pine for a glass of red wine.	{'place_id': '3b77caf94bfc81fe'}
1066374154381737985	2020-10-20T18:26:42.000Z	1318619670606344192	CV Students! Have you Heard?  has a FREE Student Search Service! Colleges, Universities, and scholarship organizations use Student Search Service to find students who might be a good fit for their program. Check out the benefits and visit:  	{'place_id': '07d9cc6774088001'}
2926067869	2020-10-20T18:11:03.000Z	1318615731597082627	In progress, a new room being built at the Archer Travel Office, the Archer Media Center where we will have live trainings, videos and more!! @ Archer Travel Group 	{'coordinates': {'type': 'Point', 'coordinates': [-118.2432763, 34.2263927]}, 'place_id': '33ea9c2aad1edb4c'}
3194932860	2020-10-20T18:07:03.000Z	1318614724037128192	Nic and I making sure we are 0G Experts!! America’s Largest network leader, best place to find 0G products and obsessed delivering customer excellence!! Visit us TODAY!!    	{'place_id': 'eb1bb64775708bc1'}
15895379	2020-10-20T17:53:27.000Z	1318611299379548161	The convenience of being able to read your  app on my iPhone whenever I travel is one of my favorite features. 🙏🏻🙏🏻🙏🏻 	{'place_id': '3b77caf94bfc81fe'}
3063462005	2020-10-20T17:42:21.000Z	1318608507952799744	Meetup tonight folks! See you at 0pm! Link in bio or visit  for more info and how to sign up.👇Follow us, we’ll be your coworker!       	{'place_id': '01c060cf466c6ce3'}
1250282329890623488	2020-10-20T17:31:52.000Z	1318605871325286402	Get your moisturizing animal cruelty free lipgloss in the style CLASSY today!! 😍 For only $0 w/ FREE shipping 😱Visit our website NOW..link in bio ❤️ @ Los Angeles/Hollywood California 	{'coordinates': {'type': 'Point', 'coordinates': [-118.3136344, 34.09073173]}, 'place_id': '3b77caf94bfc81fe'}
36163584	2020-10-20T17:07:36.000Z	1318599763760087040	 You travel - come on down.	{'place_id': '1927193c57f35d51'}
760196984988852224	2020-10-20T17:01:49.000Z	1318598307065655297	Today, we are highlighting the pillar of Fairness! Don’t forget to wear orange and tag us in your Instagram story! Visit Instagram or Dojo to view the entire video!    	{'place_id': '07dccb89e8f25a8f'}
1859545712	2020-10-20T16:57:48.000Z	1318597296985042944	Next time I go to europe I have to visit Switzerland😍 	{'place_id': 'd07feb9e5b1ce37c'}
2283960169	2020-10-20T16:49:46.000Z	1318595276941135873	There’s no question big tech is out to get conservatives who are vocal about their politics on their platforms. This just happen to my friend  after posting about his visit to a  rally. Demand answers from Big Tech  &  	{'place_id': '3b77caf94bfc81fe'}
2914145754	2020-10-20T16:22:18.000Z	1318588361813102594	🚨🚨”Trend City Radio”  Recap & Highlights with iTsDjAnt!🎙🎼🔥👉👉 .Featured Artists 👉👉  ..❗️❗️For more clips visit our YouTube channel: .. 	{'place_id': '3b77caf94bfc81fe'}
592455502	2020-10-20T16:10:00.000Z	1318585266106368000	My forever travel buddy ❤️ 	{'place_id': 'cf2d9d01f16e9bd4'}
75901155	2020-10-20T16:07:24.000Z	1318584611165798401	  Renita Its soooo good! I’ll bring you to that coffee shop when you visit	{'place_id': '712ece9c3ad485de'}
20198278	2020-10-20T15:58:06.000Z	1318582270639312897	   Yeah November cool, does the UK have a travel ban of the US	{'place_id': '3b77caf94bfc81fe'}
1325228221	2020-10-20T15:46:30.000Z	1318579354037747713	  Vancouver is beautiful, and the people are great! If you visit, let's meet! :)	{'place_id': '3b77caf94bfc81fe'}
300963571	2020-10-20T15:16:42.000Z	1318571855289069568	""" revenue from  customers dropped 0% in Q0. CEO Ed Bastian predicts it will take up to two years for around 0% of those customers to return...and the remaining 0%? Maybe never, experts say""   "	{'place_id': '3b77caf94bfc81fe'}
844675802	2020-10-20T13:45:56.000Z	1318549010047766536	One of the reasons, but not the only reason, why we should invest in American children having the opportunity to visit other countries, is that Americans have this idea that we don't really have much of a national culture, but that's just because what we see, we take for granted.	{'place_id': 'efdc0bd6b3e2a8fb'}
885197238	2020-10-20T11:09:33.000Z	1318509658575826944	 Just wanted an excuse to travel...Might as well virtue-signal while I'm at it. 🤣Of course 顺便 visit him too.	{'place_id': '3b77caf94bfc81fe'}
742827452	2020-10-20T10:36:45.000Z	1318501401568313345	Australia’s state by state coronavirus lockdown rules and restrictions explained 	{'place_id': '014fc73a72a07ae5'}
1130706868035133441	2020-10-20T08:48:25.000Z	1318474137854111745	 Miss you too 💕💕💕 visit LA soon soon ✨	{'place_id': '3b77caf94bfc81fe'}
38614301	2020-10-20T07:37:50.000Z	1318456377543569408	I wanna travel again.... but I also don’t want to be worried about dying Lolol	{'place_id': '3b77caf94bfc81fe'}
16447893	2020-10-20T06:20:57.000Z	1318437026245484547	Hi everyone, the ever awesome Basil the cat hasn't been feeling well lately and has to visit the doc... his folks have a GoFundMe up to help cover the expenses. Please check out the link, thank you 	{'place_id': '3b77caf94bfc81fe'}
1080204169582075904	2020-10-20T05:26:24.000Z	1318423301862039552	It’s nice to not travel so fucking alone for once.	{'place_id': '3b77caf94bfc81fe'}
198420647	2020-10-20T05:19:47.000Z	1318421636438093824	I think I want to fly to NYC for two days in December just to watch it snow	{'place_id': '3b77caf94bfc81fe'}
79214767	2020-10-20T04:34:11.000Z	1318410157966135298	 Just simple physical therapy visits that barely last half an hour. Each visit costs like $0 apparently and insurance only covers like 0/0.Our healthcare system fucking sucks.	{'place_id': '3b77caf94bfc81fe'}
3187821	2020-10-20T04:31:04.000Z	1318409373161463808	 Tell em you’re happy to come visit with your 0° fever	{'place_id': '59612bd882018c51'}
3233054126	2020-10-20T04:30:16.000Z	1318409174473089024	I hope you all know that some of the African-American supporters at tdump rallies are hired hands. There was a casting call in Los Angeles for the rally in Tucson, and they are paid and given travel expenses and mealsStill, that he needs to hire people of color is ridiculous!	{'place_id': '3b77caf94bfc81fe'}
18963779	2020-10-20T04:28:44.000Z	1318408788982984705	Fellow haole’s, please knock this bullshit off. If you visit the islands you are a GUEST.  Please behave as such. 	{'place_id': '3b77caf94bfc81fe'}
1493422351	2020-10-20T04:21:46.000Z	1318407034769797120	Questioning me about why I’m trynna travel to Chicago... LOL I have no friends here, bruh I don’t think Cali is the place for me anymore it’s time for me to dip	{'place_id': '1d62d313a45d799f'}
792100526326362113	2020-10-20T04:04:13.000Z	1318402617282686976	About to visit a modern Halloween classic right now. Come check it out! 	{'place_id': 'b0b79caecef59fb5'}
14480889	2020-10-20T03:43:54.000Z	1318397504854003713	 😙🚨💨💨 TRAVELLING  ⛹🏾‍♂️	{'place_id': '3b77caf94bfc81fe'}
33802152	2020-10-20T03:24:36.000Z	1318392649062043649	And with people who travel frequently. I would have felt horrible if I infected them. The mask and hand sanitizer and precautions saved me from doing that. So please, take those precautions and keep your distance. Don’t let the virus control your life but be smart.	{'place_id': '3b77caf94bfc81fe'}
913912367007784962	2020-10-20T02:33:06.000Z	1318379687345758213	🗳Good Morning! 🗳 Today is the last day to register to vote in the state of California. If you have any questions about how to register and make your voice heard please visit  	{'place_id': 'b0b79caecef59fb5'}
47695096	2020-10-20T02:29:55.000Z	1318378884786651138	  the question then becomes what’s the need to travel those universes? i really do want more but last night really felt final to me, which is also okay.	{'place_id': '6cb132e073a0fa41'}
910912676389314560	2020-10-20T02:28:15.000Z	1318378465628807168	✨NEW DROP✨ 😝💦Visit:  	{'place_id': '3e5f2219d3106113'}
52295199	2020-10-20T02:09:08.000Z	1318373657098383361	Hate having to hear my parents fighting & arguing. This is what I come for when I visit 🙃😑	{'place_id': '3b77caf94bfc81fe'}
48585370	2020-10-20T01:59:12.000Z	1318371156123025408	 Lol when u fly to city’s an didn’t wanna pack hiking shoes	{'place_id': '3b77caf94bfc81fe'}
588018004	2020-10-20T01:58:49.000Z	1318371057951072256	   May I run the stage we do these on so they are “Jett’s sets”. I will also accept the travel segment if needed	{'place_id': '3b77caf94bfc81fe'}
22753399	2020-10-20T01:29:33.000Z	1318363694074527744	I just want to travel the world with you. ✈️🏝🏔🌃🌄	{'place_id': '3b77caf94bfc81fe'}
